Id,Postcode,Locality,State,Region,Latitude,Longitude
6098,3352,LEXTON,VIC,Warrnambool and South West,-37.2792586,143.5156517
6099,3352,MAGPIE,VIC,Warrnambool and South West,-37.6275666,143.8508908
6100,3352,MILLBROOK,VIC,Warrnambool and South West,-37.6239055,144.0685852
6101,3352,MINERS REST,VIC,Warrnambool and South West,-37.4717252,143.7911684
6102,3352,MITCHELL PARK,VIC,Warrnambool and South West,-37.5089391,143.7747951
6103,3352,MOLLONGGHIP,VIC,Warrnambool and South West,-37.4697126,144.0507661
6104,3352,MOUNT BOLTON,VIC,Warrnambool and South West,-37.3721917,143.6955732
6105,3352,MOUNT EGERTON,VIC,Warrnambool and South West,-37.616667,144.1
6106,3352,MOUNT MERCER,VIC,Warrnambool and South West,-37.8058431,143.864131
6107,3352,MOUNT MITCHELL,VIC,Warrnambool and South West,-37.2805556,143.58
6108,3352,MOUNT ROWAN,VIC,Warrnambool and South West,-37.5029337,143.8400287
6109,3352,NAPOLEONS,VIC,Warrnambool and South West,-37.683333,143.833333
6110,3352,NAVIGATORS,VIC,Warrnambool and South West,-37.6172482,143.9269679
6111,3352,POOTILLA,VIC,Warrnambool and South West,-37.526444,143.9595951
6112,3352,SCOTCHMANS LEAD,VIC,Warrnambool and South West,-37.6667,143.85
6113,3352,SCOTSBURN,VIC,Warrnambool and South West,-37.685556,143.938889
6114,3352,SPRINGBANK,VIC,Warrnambool and South West,-37.5235787,144.0575587
6115,3352,SULKY,VIC,Warrnambool and South West,-37.4602532,143.8508908
6116,3352,WALLACE,VIC,Warrnambool and South West,-37.5608219,144.0575587
6117,3352,WARRENHEIP,VIC,Warrnambool and South West,-37.575,143.923
6118,3352,WATTLE FLAT,VIC,Warrnambool and South West,-37.48539,143.9487179
6119,3352,WAUBRA,VIC,Warrnambool and South West,-37.3629556,143.6400336
6120,3352,WEATHERBOARD,VIC,Warrnambool and South West,-37.442239,143.6718599
6121,3352,WERNETH,VIC,Warrnambool and South West,-37.9291695,143.6241243
6122,3352,WINDERMERE,VIC,Warrnambool and South West,-37.5137,143.72
6123,3352,YENDON,VIC,Warrnambool and South West,-37.6445852,143.9650343
6124,3353,BALLARAT,VIC,Ballarat,-37.5621587,143.8502556
6125,3354,BAKERY HILL,VIC,Ballarat,-37.563,143.866
6126,3354,BALLARAT MC,VIC,Ballarat,-37.5622,143.85
6127,3355,LAKE GARDENS,VIC,Ballarat,-37.546,143.82
6128,3355,MITCHELL PARK,VIC,Ballarat,-37.5089391,143.7747951
6129,3355,WENDOUREE,VIC,Ballarat,-37.532,143.823
6130,3355,WENDOUREE VILLAGE,VIC,Ballarat,-37.532,143.823
6131,3356,BONSHAW,VIC,Ballarat,-37.6034859,143.8155947
6132,3356,DELACOMBE,VIC,Ballarat,-37.589,143.814
6133,3356,SEBASTOPOL,VIC,Ballarat,-37.585278,143.839444
6134,3357,BUNINYONG,VIC,Ballarat,-37.6521937,143.8943543
6135,3357,SCOTSMANS LEAD,VIC,Ballarat,-37.6667,143.85
6136,3357,YARROWEE,VIC,Ballarat,-37.8405,143.925
20808,3358,WINTER VALLEY,VIC,,-37.4713,144.785
20809,3360,HAPPY VALLEY,VIC,Warrnambool and South West,-37.7138,143.594
6137,3360,LINTON,VIC,Warrnambool and South West,-37.683333,143.566667
6138,3360,MANNIBADAR,VIC,Warrnambool and South West,-37.767102,143.5551093
6139,3360,PITTONG,VIC,Warrnambool and South West,-37.6760324,143.4476526
6140,3360,WILLOWVALE,VIC,Warrnambool and South West,-37.8741173,143.4591343
6141,3361,BRADVALE,VIC,Warrnambool and South West,-37.7902778,143.3127046
6142,3361,CARRANBALLAC,VIC,Warrnambool and South West,-37.7039692,143.1887679
6143,3361,SKIPTON,VIC,Warrnambool and South West,-37.6847168,143.3643289
6144,3363,CRESWICK,VIC,Ballarat,-37.4241222,143.8912368
6145,3363,CRESWICK NORTH,VIC,Ballarat,-37.3877647,143.8838257
20810,3363,DEAN,VIC,Ballarat,-37.4488929,143.9956369
6146,3363,GLENDARUEL,VIC,Ballarat,-37.343607,143.7314922
6147,3363,LANGDONS HILL,VIC,Ballarat,-37.4142092,144.0687916
6148,3363,MOUNT BECKWORTH,VIC,Ballarat,-37.3024721,143.6884592
6149,3363,TOURELLO,VIC,Ballarat,-37.3534387,143.7765841
5867,3364,ALLENDALE,VIC,Bendigo,-37.366667,143.933333
5868,3364,ASCOT,VIC,Bendigo,-37.399,143.803
5869,3364,BALD HILLS,VIC,Bendigo,-37.4432837,143.8291682
20811,3364,BARKSTEAD,VIC,Bendigo,-37.4604,144.087
5870,3364,BLAMPIED,VIC,Bendigo,-37.366667,144.05
5871,3364,BROOMFIELD,VIC,Bendigo,-37.3862675,143.905224
5872,3364,CABBAGE TREE,VIC,Bendigo,-37.4533589,143.9012537
5873,3364,CAMPBELLTOWN,VIC,Bendigo,-37.2154796,143.945319
5874,3364,COGHILLS CREEK,VIC,Bendigo,-37.381445,143.7546247
20812,3364,GLENDONALD,VIC,Bendigo,-37.3509,143.842
5875,3364,GLENDONNELL,VIC,Bendigo,-37.3509401,143.8420366
20813,3364,JOYCES CREEK,VIC,Bendigo,-37.0991,143.988
5876,3364,KINGSTON,VIC,Bendigo,-37.366667,143.95
5877,3364,KOOROOCHEANG,VIC,Bendigo,-37.2916777,144.0228493
5878,3364,LAWRENCE,VIC,Bendigo,-37.3194672,143.9041854
5879,3364,MOUNT PROSPECT,VIC,Bendigo,-37.3872207,144.0553596
5880,3364,NEWLYN,VIC,Bendigo,-37.416944,143.983056
5881,3364,NEWLYN NORTH,VIC,Bendigo,-37.3926739,144.0031194
5882,3364,ROCKLYN,VIC,Bendigo,-37.4258647,144.0296538
5883,3364,SMEATON,VIC,Bendigo,-37.333333,143.95
5884,3364,SMOKEY TOWN,VIC,Bendigo,-37.398,143.919
20814,3364,SMOKEYTOWN,VIC,Bendigo,-37.3980354,143.9188132
5885,3364,SPRINGMOUNT,VIC,Bendigo,-37.4130869,143.9351234
5886,3364,STRATHLEA,VIC,Bendigo,-37.1511337,143.968434
5887,3364,ULLINA,VIC,Bendigo,-37.2834,143.89
5888,3364,WERONA,VIC,Bendigo,-37.2586375,144.0419036
5889,3370,CLUNES,VIC,Ballarat,-37.296,143.786
5890,3370,GLENGOWER,VIC,Ballarat,-37.2201326,143.9028461
5891,3370,MOUNT CAMERON,VIC,Ballarat,-37.20832,143.826114
20815,3370,ULLINA,VIC,Ballarat,-37.2834467,143.8895993
5892,3371,AMHERST,VIC,Ballarat,-37.1560117,143.6655871
5893,3371,BURNBANK,VIC,Ballarat,-37.2340916,143.608978
5894,3371,CARALULUP,VIC,Ballarat,-37.1966231,143.638027
5895,3371,DUNACH,VIC,Ballarat,-37.2213851,143.7332293
5896,3371,EVANSFORD,VIC,Ballarat,-37.2395714,143.6249259
5897,3371,LILLICUR,VIC,Ballarat,-37.169661,143.6285036
5898,3371,MOUNT GLASGOW,VIC,Ballarat,-37.205975,143.7640371
20816,3371,RED LION,VIC,Ballarat,-37.1676,143.749
5899,3371,STONY CREEK,VIC,Ballarat,-37.2257726,143.6881204
5900,3371,TALBOT,VIC,Ballarat,-37.166667,143.7
5901,3373,BEAUFORT,VIC,North West,-37.4228524,143.3703651
5902,3373,CHUTE,VIC,North West,-37.3385903,143.3868959
5903,3373,CROSS ROADS,VIC,North West,-37.5012181,143.2287385
5904,3373,LAKE GOLDSMITH,VIC,North West,-37.5449406,143.3765037
5905,3373,LAKE WONGAN,VIC,North West,-37.57943,143.1504998
5906,3373,MAIN LEAD,VIC,North West,-37.383719,143.3744131
5907,3373,MENA PARK,VIC,North West,-37.5237978,143.4951529
5908,3373,NERRING,VIC,North West,-37.4979997,143.4459973
5909,3373,RAGLAN,VIC,North West,-37.3590952,143.3332684
5910,3373,SHIRLEY,VIC,North West,-37.4370494,143.3048546
5911,3373,STOCKYARD HILL,VIC,North West,-37.5068227,143.2833857
5912,3373,STONELEIGH,VIC,North West,-37.5993616,143.2170396
5913,3373,TRAWALLA,VIC,North West,-37.4402267,143.4498966
5914,3373,WATERLOO,VIC,North West,-37.3605915,143.4159179
40,3374,GREAT WESTERN,VIC,North West,-37.1597,142.896
5915,3375,BALLYROGAN,VIC,North West,-37.4490043,143.1288947
5916,3375,BAYINDEEN,VIC,North West,-37.3087622,143.1583326
5917,3375,BUANGOR,VIC,North West,-37.3759756,143.1581525
5918,3375,MIDDLE CREEK,VIC,North West,-37.3971343,143.2352199
5919,3377,AMPHITHEATRE,VIC,North West,-37.1878,143.468
5920,3377,ARARAT,VIC,North West,-37.2846464,142.9316441
5921,3377,ARARAT EAST,VIC,North West,-37.2846,142.932
5922,3377,ARMSTRONG,VIC,North West,-37.2112639,142.8734706
5923,3377,BEN NEVIS,VIC,North West,-37.2283,143.201
20817,3377,BULGANA,VIC,North West,-37.142,142.997
5924,3377,CATHCART,VIC,North West,-37.2951571,142.8873059
5925,3377,CROWLANDS,VIC,North West,-37.1498396,143.1093525
5926,3377,DENICULL CREEK,VIC,North West,-37.3538415,142.966476
5927,3377,DOBIE,VIC,North West,-37.3305233,143.0079518
5928,3377,DUNNEWORTHY,VIC,North West,-37.2,143.066667
5929,3377,EVERSLEY,VIC,North West,-37.1884876,143.1759819
5930,3377,GREAT WESTERN,VIC,North West,-37.15,142.85
5931,3377,JALLUKUR,VIC,North West,-37.2419,142.698
5932,3377,LANGI LOGAN,VIC,North West,-37.3716628,142.9334701
5933,3377,MAROONA,VIC,North West,-37.4576097,142.8557149
5934,3377,MOUNT COLE,VIC,North West,-37.2549172,143.1817858
5935,3377,MOUNT COLE CREEK,VIC,North West,-37.2049491,143.1038499
5936,3377,MOUNT LONARCH,VIC,North West,-37.2709,143.378
5937,3377,MOYSTON,VIC,North West,-37.3171971,142.7587443
5938,3377,NORVAL,VIC,North West,-37.2531884,142.8717953
5939,3377,RHYMNEY,VIC,North West,-37.2022518,142.776705
5940,3377,ROCKY POINT,VIC,North West,-37.3411016,142.8473411
5941,3377,ROSSBRIDGE,VIC,North West,-37.4852387,142.8476761
20818,3377,SHAYS FLAT,VIC,North West,-37.0488,143.099
5942,3377,WARRAK,VIC,North West,-37.2664718,143.147726
5943,3378,TATYOON,VIC,North West,-37.5375885,142.9120121
5944,3378,YALLA-Y-POORA,VIC,North West,-37.5305453,143.1265473
5945,3379,BERRAMBOOL,VIC,Warrnambool and South West,-36.8798,149.909
5946,3379,BORNES HILL,VIC,Warrnambool and South West,-37.5848686,142.581128
5947,3379,CHATSWORTH,VIC,Warrnambool and South West,-37.875012,142.6202813
5948,3379,MAFEKING,VIC,Warrnambool and South West,-37.4054803,142.6429883
5949,3379,STAVELY,VIC,Warrnambool and South West,-37.6528076,142.636565
5950,3379,WATGANIA,VIC,Warrnambool and South West,-37.4171,142.616
5951,3379,WICKLIFFE,VIC,Warrnambool and South West,-37.6762507,142.7075582
5952,3379,WILLAURA,VIC,Warrnambool and South West,-37.5422738,142.7368981
5953,3379,WILLAURA NORTH,VIC,Warrnambool and South West,-37.3658006,142.7720207
5954,3380,BELLELLEN,VIC,North West,-37.1263346,142.6824015
5955,3380,BRIDGE INN,VIC,North West,-37.0517769,142.7777088
5956,3380,MOKEPILLY,VIC,North West,-37.0975476,142.6229598
5957,3380,STAWELL,VIC,North West,-37.0517769,142.7777088
5958,3380,STAWELL WEST,VIC,North West,-37.0657005,142.7713287
5959,3380,WINJALLOK,VIC,North West,-36.8096038,143.1897372
5960,3381,BARKLY,VIC,North West,-36.9453536,143.2210793
20819,3381,BELLELLEN,VIC,North West,-37.1263,142.682
5961,3381,BELLFIELD,VIC,North West,-37.2249895,142.4893306
20820,3381,BLACK RANGE,VIC,North West,-37.1415,142.802
5962,3381,BOLANGUM,VIC,North West,-36.7216988,142.9935072
5963,3381,CALLAWADDA,VIC,North West,-36.8193211,142.8105079
5964,3381,CAMPBELLS BRIDGE,VIC,North West,-36.9183936,142.7833974
5965,3381,CONCONGELLA,VIC,North West,-37.0371132,142.8185427
5966,3381,DEEP LEAD,VIC,North West,-36.9973752,142.6988565
5967,3381,FYANS CREEK,VIC,North West,-37.0972483,142.559209
5968,3381,GERMANIA,VIC,North West,-37.1716807,142.5745556
5969,3381,GREENS CREEK,VIC,North West,-36.9914497,142.8844298
5970,3381,HALLS GAP,VIC,North West,-37.1467982,142.5235245
5971,3381,ILLAWARRA,VIC,North West,-37.0507405,142.6941054
5972,3381,JOEL JOEL,VIC,North West,-37.0112693,143.0005674
5973,3381,JOEL SOUTH,VIC,North West,-37.052388,143.043542
5974,3381,KANYA,VIC,North West,-36.7822896,142.997717
5975,3381,LAKE FYANS,VIC,North West,-37.1489308,142.6423203
5976,3381,LAKE LONSDALE,VIC,North West,-37.0406989,142.6296304
5977,3381,LUBECK,VIC,North West,-36.78179,142.51819
20821,3381,MOKEPILLY,VIC,North West,-37.0975,142.623
5978,3381,MORRL MORRL,VIC,North West,-36.8592194,142.9345285
20822,3381,MOUNT DRYDEN,VIC,North West,-37.0564,142.546
5979,3381,PARADISE,VIC,North West,-36.9453536,143.2210793
5980,3381,POMONAL,VIC,North West,-37.192222,142.608889
5981,3381,ROSTRON,VIC,North West,-36.7831782,143.1798234
5982,3381,WAL WAL,VIC,North West,-36.7625152,142.7144956
5983,3381,WALLALOO,VIC,North West,-36.7549828,142.8215559
5984,3381,WALLALOO EAST,VIC,North West,-36.7864641,142.9066485
20823,3384,BARKLY,VIC,North West,-36.9454,143.221
20824,3384,CONCONGELLA,VIC,North West,-37.0371,142.819
5985,3384,FRENCHMANS,VIC,North West,-36.9948297,143.1934791
20825,3384,JOEL JOEL,VIC,North West,-37.0113,143.001
20826,3384,JOEL SOUTH,VIC,North West,-37.0524,143.044
5986,3384,LANDSBOROUGH,VIC,North West,-37.0084966,143.1336987
5987,3384,LANDSBOROUGH WEST,VIC,North West,-37.0165724,143.0569768
5988,3384,NAVARRE,VIC,North West,-36.9001275,143.1134295
5989,3384,SHAYS FLAT,VIC,North West,-37.0488452,143.0994844
20827,3384,TULKARA,VIC,North West,-36.9559,143.035
5990,3384,WATTLE CREEK,VIC,North West,-36.9600019,143.123011
5991,3385,DADSWELLS BRIDGE,VIC,North West,-36.915833,142.511111
20828,3385,DEEP LEAD,VIC,North West,-36.9974,142.699
5992,3385,GLENORCHY,VIC,North West,-36.904436,142.6610422
5993,3385,LEDCOURT,VIC,North West,-36.9988105,142.5582083
20829,3385,LUBECK,VIC,North West,-36.7818,142.518
5994,3385,RIACHELLA,VIC,North West,-36.8392195,142.6790085
20830,3385,ROSES GAP,VIC,North West,-36.9626,142.451
20831,3385,WAL WAL,VIC,North West,-36.7625,142.714
20832,3387,BOLANGUM,VIC,North West,-36.7217,142.994
20833,3387,CALLAWADDA,VIC,North West,-36.8193,142.811
20834,3387,CAMPBELLS BRIDGE,VIC,North West,-36.9184,142.783
20835,3387,GERMANIA,VIC,North West,-36.9858,142.777
20836,3387,GREENS CREEK,VIC,North West,-36.9914,142.884
20837,3387,KANYA,VIC,North West,-36.7823,142.998
5995,3387,MARNOO,VIC,North West,-36.6707129,142.8717953
20838,3387,MARNOO WEST,VIC,North West,-36.712,142.804
20839,3387,MORRL MORRL,VIC,North West,-36.8592,142.935
20840,3387,WALLALOO,VIC,North West,-36.755,142.822
20841,3387,WALLALOO EAST,VIC,North West,-36.7865,142.907
5996,3388,BANYENA,VIC,North West,-36.6112868,142.8590647
5997,3388,RUPANYUP,VIC,North West,-36.6304407,142.6310313
5998,3390,KEWELL,VIC,North West,-36.469398,142.3989371
5999,3390,MURTOA,VIC,North West,-36.6144503,142.4698649
6000,3391,BRIM,VIC,North West,-36.0562538,142.4252353
20842,3392,BOOLITE,VIC,North West,-36.3422,142.666
6001,3392,MINYIP,VIC,North West,-36.4577308,142.5942441
6002,3392,SHEEP HILLS,VIC,North West,-36.3399974,142.5275256
6003,3393,AILSA,VIC,North West,-36.3314292,142.3613812
6004,3393,ANGIP,VIC,North West,-36.103026,142.229857
6005,3393,AUBREY,VIC,North West,-36.259206,142.2361379
6006,3393,BANGERANG,VIC,North West,-36.1907317,142.5333024
6007,3393,CANNUM,VIC,North West,-36.2862041,142.222762
6008,3393,CRYMELON,VIC,North West,-36.1542452,142.2686813
6009,3393,KELLALAC,VIC,North West,-36.3911966,142.3763086
5723,3393,LAH,VIC,North West,-36.1183472,142.3896186
5724,3393,WARRACKNABEAL,VIC,North West,-36.252755,142.3919552
5725,3393,WILKUR,VIC,North West,-36.097631,142.680171
5726,3393,WILLENABRINA,VIC,North West,-36.0176226,142.2097632
5727,3395,BEULAH,VIC,North West,-35.938056,142.42
5728,3395,KENMARE,VIC,North West,-35.9098771,142.1737382
20843,3395,REEDY DAM,VIC,North West,-35.9408,142.638
20844,3395,ROSEBERY,VIC,North West,-35.8349,142.422
5729,3396,HOPETOUN,VIC,North West,-35.7360202,142.318772
5730,3396,HOPEVALE,VIC,North West,-35.808189,142.239395
5731,3396,YARTO,VIC,North West,-35.498482,142.271805
5732,3399,JUNG,VIC,Warrnambool and South West,-36.6289,142.336
5733,3399,LONGERENONG,VIC,Warrnambool and South West,-36.6813,142.351
5734,3400,BRIMPAEN,VIC,North West,-37.0255,142.206
5735,3400,HORSHAM,VIC,North West,-36.7204107,142.1806128
5736,3400,HORSHAM WEST,VIC,North West,-36.73657,142.2098067
5737,3400,ST HELENS PLAINS,VIC,North West,-36.8109,142.456
5738,3400,WARTOOK,VIC,North West,-36.7204,142.181
5739,3400,WONWONDAH EAST,VIC,North West,-36.7204,142.181
5740,3400,WONWONDAH SOUTH,VIC,North West,-36.7204,142.181
5741,3401,BLACKHEATH,VIC,Warrnambool and South West,-36.4877414,142.3244986
20845,3401,BRIMPAEN,VIC,Warrnambool and South West,-37.0254527,142.2064967
5742,3401,BUNGALALLY,VIC,Warrnambool and South West,-36.8027444,142.2822128
5743,3401,CHERRYPOOL,VIC,Warrnambool and South West,-37.1332658,142.1673332
5744,3401,CLEAR LAKE,VIC,Warrnambool and South West,-36.9182,141.883
5745,3401,CONNANGORACH,VIC,Warrnambool and South West,-36.9609,142.024
5746,3401,DAHLEN,VIC,Warrnambool and South West,-36.6467,142.144
5747,3401,DOOEN,VIC,Warrnambool and South West,-36.6852722,142.2375085
5748,3401,DOUGLAS,VIC,Warrnambool and South West,-37.0419,141.741
5749,3401,DRUNG,VIC,Warrnambool and South West,-36.7468786,142.2961114
5750,3401,GREEN LAKE,VIC,Warrnambool and South West,-36.7936,142.294
5751,3401,GYMBOWEN,VIC,Warrnambool and South West,-36.7259438,141.5620039
5752,3401,HAVEN,VIC,Warrnambool and South West,-36.75,142.183333
5753,3401,HORSHAM,VIC,Warrnambool and South West,-36.7188618,142.1962316
5754,3401,JALLUMBA,VIC,Warrnambool and South West,-36.9311,141.947
5755,3401,JILPANGER,VIC,Warrnambool and South West,-36.9317,141.665
20846,3401,JUNG,VIC,Warrnambool and South West,-36.6288597,142.3363938
5756,3401,KALKEE,VIC,Warrnambool and South West,-36.6058625,142.2583468
5757,3401,KANAGULK,VIC,Warrnambool and South West,-37.1708998,141.8090951
5758,3401,KARNAK,VIC,Warrnambool and South West,-36.8387468,141.5067129
5759,3401,LAHARUM,VIC,Warrnambool and South West,-36.9806285,142.2931785
20847,3401,LONGERENONG,VIC,Warrnambool and South West,-36.681282,142.3510265
5760,3401,LOWER NORTON,VIC,Warrnambool and South West,-36.8042581,142.0355956
5761,3401,MCKENZIE CREEK,VIC,Warrnambool and South West,-36.7816741,142.1638346
5762,3401,MIGA LAKE,VIC,Warrnambool and South West,-36.88,141.647
5763,3401,MITRE,VIC,Warrnambool and South West,-36.6599,141.694
5764,3401,MOCKINYA,VIC,Warrnambool and South West,-36.9424388,142.1517138
5765,3401,MURRA WARRA,VIC,Warrnambool and South West,-36.4820399,142.2244577
5766,3401,NORADJUHA,VIC,Warrnambool and South West,-36.84,141.972
5767,3401,NURCOUNG,VIC,Warrnambool and South West,-36.6770462,141.6419409
5768,3401,NURRABIEL,VIC,Warrnambool and South West,-36.9392697,142.0430608
5769,3401,PIMPINIO,VIC,Warrnambool and South West,-36.583333,142.116667
5770,3401,QUANTONG,VIC,Warrnambool and South West,-36.7580965,142.0555986
5771,3401,REMLAW,VIC,Warrnambool and South West,-36.7134,142.116
5772,3401,RIVERSIDE,VIC,Warrnambool and South West,-36.7255562,142.2443444
24016,3401,ROCKLANDS,VIC,Warrnambool and South West,-36.4877414,142.3244986
20848,3401,ST HELENS PLAINS,VIC,Warrnambool and South West,-36.8109299,142.4555403
5774,3401,TELANGATUK EAST,VIC,Warrnambool and South West,-37.1005419,141.9662845
5775,3401,TOOAN,VIC,Warrnambool and South West,-36.8013,141.805
5776,3401,TOOLONDO,VIC,Warrnambool and South West,-36.9891122,141.9401606
5777,3401,VECTIS,VIC,Warrnambool and South West,-36.7327045,142.0854571
20849,3401,WAIL,VIC,Warrnambool and South West,-36.5622497,142.0690586
5778,3401,WALLUP,VIC,Warrnambool and South West,-36.3605162,142.2450086
20850,3401,WARTOOK,VIC,Warrnambool and South West,-37.0546115,142.3436634
5779,3401,WOMBELANO,VIC,Warrnambool and South West,-37.0157,141.594
5780,3401,WONWONDAH,VIC,Warrnambool and South West,-36.9172614,142.2579613
5781,3401,ZUMSTEINS,VIC,Warrnambool and South West,-37.1187871,142.3842357
5782,3402,HORSHAM,VIC,Warrnambool and South West,-36.7188618,142.1962316
5783,3407,BALMORAL,VIC,Warrnambool and South West,-37.2516966,141.8235525
5784,3407,ENGLEFIELD,VIC,Warrnambool and South West,-37.3471879,141.8100348
5785,3407,GATUM,VIC,Warrnambool and South West,-37.3987376,141.9293628
5786,3407,PIGEON PONDS,VIC,Warrnambool and South West,-37.2947285,141.6699251
5787,3407,VASEY,VIC,Warrnambool and South West,-37.3693981,141.872913
20851,3409,ARAPILES,VIC,North West,-36.7168536,141.8782814
20852,3409,CLEAR LAKE,VIC,North West,-36.9181646,141.883318
20853,3409,DOUGLAS,VIC,North West,-37.0419203,141.7410906
20854,3409,DUCHEMBEGARRA,VIC,North West,-36.622668,141.9676075
5788,3409,GRASS FLAT,VIC,North West,-36.6779656,141.8453393
20855,3409,JILPANGER,VIC,North West,-36.9316644,141.6651808
20856,3409,MIGA LAKE,VIC,North West,-36.8800354,141.6469519
20857,3409,MITRE,VIC,North West,-36.7335815,141.7173604
5789,3409,NATIMUK,VIC,North West,-36.7458317,141.9352015
20858,3409,NORADJUHA,VIC,North West,-36.8400041,141.9722382
20859,3409,TOOAN,VIC,North West,-36.8013265,141.8050723
20860,3409,WOMBELANO,VIC,North West,-37.0157088,141.5935724
5790,3412,GOROKE,VIC,North West,-36.6744115,141.4939853
5791,3413,MINIMAY,VIC,North West,-36.7496038,141.2114934
5792,3413,NEUARPURR,VIC,North West,-36.7038896,140.9802231
5793,3413,OZENKADNOOK,VIC,North West,-36.8245518,141.3414454
5794,3413,PERONNE,VIC,North West,-36.7403549,141.3106525
5795,3414,ANTWERP,VIC,North West,-36.2838951,142.0251828
5796,3414,DIMBOOLA,VIC,North West,-36.453243,142.0290523
5797,3414,TARRANYURK,VIC,North West,-36.2127522,142.0340184
5799,3415,MIRAM,VIC,North West,-36.3811882,141.3784817
5800,3415,YARRUNGA,VIC,North West,-34.5841,150.434
5801,3418,BROUGHTON,VIC,North West,-36.1486994,141.3473436
5802,3418,GERANG GERUNG,VIC,North West,-36.3689875,141.87965
5803,3418,GLENLEE,VIC,North West,-36.2465889,141.8101803
5804,3418,KIATA,VIC,North West,-36.4187348,141.7529589
5805,3418,LAWLOIT,VIC,North West,-36.4638485,141.4627924
5806,3418,LITTLE DESERT,VIC,North West,-36.5025841,141.7612263
5807,3418,LORQUON,VIC,North West,-36.1522698,141.7587967
5808,3418,NETHERBY,VIC,North West,-36.1414772,141.6629929
5809,3418,NHILL,VIC,North West,-36.3327981,141.6503461
5810,3418,YANAC,VIC,North West,-36.094225,141.4601664
5811,3419,KANIVA,VIC,North West,-36.3672353,141.2213044
5812,3420,LILLIMUR,VIC,North West,-36.4180671,141.0785379
5813,3420,SERVICETON,VIC,North West,-36.3292839,141.0022207
5814,3420,TELOPEA DOWNS,VIC,North West,-36.1255456,141.1121661
5815,3423,JEPARIT,VIC,North West,-36.134382,141.9791849
5816,3423,LAKE HINDMARSH,VIC,North West,-36.0548,141.916
5817,3424,ALBACUTYA,VIC,North West,-35.7395619,141.9661831
5818,3424,RAINBOW,VIC,North West,-35.9008,141.997
5819,3424,YAAPEET,VIC,North West,-35.7064354,142.0228094
5820,3427,DIGGERS REST,VIC,Melbourne - West,-37.6153848,144.6862995
5821,3427,PLUMPTON,VIC,Melbourne - West,-37.6154,144.686
5822,3428,BULLA,VIC,Melbourne - North West,-37.6342319,144.7961441
5823,3429,SUNBURY,VIC,Melbourne - North West,-37.581111,144.713889
5824,3429,WILDWOOD,VIC,Melbourne - North West,-37.5718,144.7935
5825,3430,CLARKEFIELD,VIC,Melbourne - North West,-37.497542,144.8071366
5826,3431,RIDDELLS CREEK,VIC,Melbourne - North West,-37.4525468,144.6753231
5827,3432,BOLINDA,VIC,Melbourne - North West,-37.439438,144.7741635
5828,3433,MONEGEETTA,VIC,Melbourne - North West,-37.3991,144.78
5829,3434,CHEROKEE,VIC,Melbourne - North West,-37.383333,144.633333
5830,3434,KERRIE,VIC,Melbourne - North West,-37.3803808,144.6698355
5831,3434,ROMSEY,VIC,Melbourne - North West,-37.3506332,144.7428496
5832,3434,SPRINGFIELD,VIC,Melbourne - North West,-37.3230084,144.8181305
5833,3435,BENLOCH,VIC,Melbourne - North West,-37.2029416,144.6862995
5834,3435,GOLDIE,VIC,Melbourne - North West,-37.2591504,144.7961441
5835,3435,LANCEFIELD,VIC,Melbourne - North West,-37.2769748,144.728396
5836,3435,NULLA VALE,VIC,Melbourne - North West,-37.1897923,144.7460094
5837,3437,BULLENGAROOK,VIC,Melbourne - North West,-37.516667,144.483333
5838,3437,GISBORNE,VIC,Melbourne - North West,-37.49,144.588889
5839,3437,GISBORNE SOUTH,VIC,Melbourne - North West,-37.538611,144.606389
5840,3438,NEW GISBORNE,VIC,Melbourne - North West,-37.4618532,144.620463
5841,3440,MACEDON,VIC,Melbourne - North West,-37.4205517,144.5546793
5842,3441,MOUNT MACEDON,VIC,Melbourne - North West,-37.3981393,144.5985292
5843,3442,ASHBOURNE,VIC,Melbourne - North West,-37.386944,144.446111
5844,3442,CADELLO,VIC,Melbourne - North West,-37.3033974,144.5272851
5845,3442,CARLSRUHE,VIC,Melbourne - North West,-37.283333,144.5
5846,3442,COBAW,VIC,Melbourne - North West,-37.266667,144.633333
5847,3442,HANGING ROCK,VIC,Melbourne - North West,-37.334892,144.5944289
5848,3442,HESKET,VIC,Melbourne - North West,-37.35,144.616667
5849,3442,NEWHAM,VIC,Melbourne - North West,-37.316667,144.6
5850,3442,ROCHFORD,VIC,Melbourne - North West,-37.316667,144.683333
5851,3442,WOODEND,VIC,Melbourne - North West,-37.3613204,144.5244238
5852,3442,WOODEND NORTH,VIC,Melbourne - North West,-37.3259093,144.5382417
5853,3444,BARFOLD,VIC,Hume,-37.091944,144.506111
5854,3444,BAYNTON,VIC,Hume,-37.1661839,144.6996603
5855,3444,BAYNTON EAST,VIC,Hume,-37.119812,144.7138406
5856,3444,EDGECOMBE,VIC,Hume,-37.1870105,144.4615766
5857,3444,GLENHOPE,VIC,Hume,-37.0778252,144.6080076
5858,3444,GREENHILL,VIC,Hume,-37.1865671,144.4338719
5859,3444,KYNETON,VIC,Hume,-37.233333,144.45
5860,3444,KYNETON SOUTH,VIC,Hume,-37.3015246,144.4554192
5861,3444,LANGLEY,VIC,Hume,-37.1429091,144.510853
5862,3444,LAURISTON,VIC,Hume,-37.25,144.383333
5863,3444,LYAL,VIC,Hume,-36.9427818,144.4714979
